unit,cycle,setting1,setting2,setting3,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,RUL,label
1,11,0.31743879470231473,0.009020251202525996,0.004076980529053753,0.03545528674437717,0.5243882465905112,0.9620463348521452,-0.8450271265311203,0.7647127452778384,-0.00355487369132889,0.45722966211817084,-0.695310538132085,-1.5314897837759893,-2.078661755430561,-1.1344248711060283,-0.321779774611875,-0.2501614507530065,1.8520774435109402,1.327239393538641,-0.8535624158970363,0.38436159317467994,-0.43570310970589426,-0.23896728010922552,0.15445834386074075,0.7127258295219082,117,0
1,12,0.2084296957892438,-0.036712147362372924,9.188004876002197e-06,-1.5920757821923464,1.5563426642424534,1.0287634156037093,-0.7386146319542964,-1.1746213168342412,-3.0087824090308697,-0.3979909503055634,2.5741885939279476,0.4607071537959169,-0.4031004838824991,0.42890316175588916,-1.4206955625869386,-0.34217978350047085,0.14471086808005235,-0.07392655903909995,0.8545532119551927,0.29076809447427804,0.7831072841813533,-0.9277983127208066,0.8191588309001312,1.4602901325005813,116,0
1,13,0.25868852668180237,-0.025046681977821138,0.0018207733745502451,-0.1794363017179202,0.1295377978777375,0.13809662615347224,-0.9536932498601278,0.9287719996476612,0.5178532444439792,0.3782399120576605,0.7350807739587013,0.2064485221598841,2.054057642014812,-0.23257641957828884,0.08044164166664033,-0.6287325818514347,-1.0575144040081332,-1.025313853817168,-1.129789509810906,-0.1863151476786046,0.3049172364825015,-0.05607124359052414,-0.694095629166647,1.0999142170947627,115,0
1,14,0.2411692640285349,-0.04674926808170385,0.0022354483683099304,1.5076853433321808,-0.8707217013810767,0.10666267876703595,1.865931065567415,-1.5136690386100045,-1.4093326718718842,-0.3522245928125983,-0.33236146068773587,0.7512036076143549,0.3867776047229445,-1.8190273017991025,0.7920586702979043,-0.5506475425877904,1.2124806235283778,-0.3835989070969267,-0.6899605178187082,0.4999677785829105,0.8991907463172707,0.34404075868496026,-1.9268753504777574,0.6991281394294405,114,0
1,15,0.4274663976303501,-0.03810538530898663,6.316195937981469e-05,-0.27854394981682085,-0.02156517462714745,-0.172184229558563,-0.9921361582386882,0.7815569720478173,0.3553111103691098,-1.4961619024670512,0.7847356722156366,2.018450888079503,0.16380155546854774,-0.5078903836700578,-0.010600298339589115,0.6634634505211138,-1.7829434751241862,0.1188537687952455,-0.3119795458019966,1.8750619884834694,-0.24556021620860627,1.5362045900136956,-1.0201599081505734,0.6221942290588351,113,0
1,16,0.41913011413420365,-0.02159622802550125,0.002387703141262015,-0.05563134094253877,1.1672698020817207,0.5220038292210383,1.246029554443842,-0.1664055564931498,-0.5330033545554528,-0.570160659304125,1.0341566171064116,1.476220828723652,-0.3940920240783532,-0.4261384069726209,0.6967435886787559,-0.3492693114169655,0.9508451880610632,-2.0478462920553624,-0.9482941393273077,-0.9387641287483147,-2.2517811088586788,-0.9987336825906019,-1.017384144010659,-0.21072254821116357,112,0
1,17,0.35640094286746515,-0.07561475690743846,0.0005033613100966737,-0.8298026192602146,2.0393758189637605,0.33421674012944164,0.7301455708026574,-0.9638489812847169,-1.1183907461034608,0.4178872463341848,0.15598629036256492,0.7536143839504552,-0.009154150721239013,0.3917485948101698,0.3980652951241964,0.8632693215146533,0.8709709228942608,-1.3365549319713645,-2.122302028636478,1.0652825119376348,1.2617265168923701,-0.9569323911761164,-1.825756265745418,-0.07932629196421744,111,0
1,18,0.30418105387052785,-0.04112383917698251,0.0007201590423599796,1.6072067936355725,2.025838786993389,1.4103427817503655,0.2943398828491981,1.453204369815849,-0.00021528314768718033,0.30236741548777174,-0.7766114965723508,0.4995749887873639,0.06427724911456308,-1.3871566496313796,0.19199550544759703,-0.045269073381772724,1.8354891700811564,1.2760714396739161,0.12144340412567438,0.2355644441479658,-0.08020820978188889,-0.2348246444966375,-1.0607040779072343,-0.17126020214586968,110,0
1,19,0.2711052945961172,-0.02494230370060202,0.0014960422585893894,-0.7175006883331269,0.7241391338011355,-0.2592440517607543,0.4278430565271042,0.5364851003481079,-0.9489229796851276,-0.47768347616694967,1.8358022925865705,-1.1714093776996364,-2.1035486663659166,-1.825297705978228,0.7180890645134228,0.11604583551717781,-0.1883373084202673,1.5782771159560873,-2.709017686811372,0.3469588561407027,1.6522983377927845,-1.1246722061145986,-0.3519489203387145,-0.7514933950420917,109,0
1,20,0.3168291563302717,-0.021500682051277014,6.303306729458472e-05,0.6891286525605517,-0.4185044588454706,-1.5534096256511671,-0.17560840314876192,0.28714861752571597,-0.66461449785541,0.955526595532619,-1.150934110194858,-0.6571137331885244,-0.7552734211940382,-0.12989094261894055,0.6137163958977173,-1.0487318123490172,0.72814078975432,0.313077735252455,-1.7870122922575697,-2.026193170965168,-0.09855108887686555,-0.17307976393430793,-0.25698432056724546,0.01098671400178224,108,0
1,21,0.30512765918631335,-0.03294884979836335,0.003588276107149262,-0.433989957274313,2.5355136908820404,-0.1840522175090779,-1.3002433779626517,0.40561590979050866,-1.075643532275161,-0.7069234412161843,0.7596578035702088,0.7203214884104577,-0.5912056920633415,1.0463598336499609,1.4525775571025772,1.427514082321729,0.6234423536140811,1.7453380759274142,-1.8596374546945527,-0.2292671526716673,-0.8179285854240443,0.23925648695332424,-0.5425133035010262,-0.20172767350683585,107,0
1,22,0.3167920628466512,-0.08861188751705551,0.0023828857363850497,-3.6766924001295407,-1.2184566004676756,0.47408080278160075,0.5392107572357733,-0.9186500030068686,-0.816260805141066,1.481008910154385,-0.2674513187931492,2.1012361031432976,0.04246141776196431,0.4543731574845355,1.8934903727729369,0.1539752877397802,-0.9287856714479639,0.23708619347633622,0.0275874121860486,-1.5051685620106403,-0.2227280558412038,-0.7724540699444813,0.8760787413149695,0.12166743512722827,106,0
1,23,0.3739637255337115,0.00588740109200718,0.003314807871505905,-0.2118386976980159,0.8969999948920964,0.73943782122962,0.08749475253540268,0.5521093844597923,0.8577406679954525,-0.02767785896150359,-0.41877284064079223,-0.3528595990356347,0.42311504355599805,-0.03345053402649038,0.5714077204193905,0.6736852348819694,-0.37530476012004416,1.184238891108774,0.4976060427305065,-1.2145355820862418,1.3922686834465543,-0.45222863250234235,-1.7078871069176151,-1.0451829747306371,105,0
1,24,0.34930681584803835,-0.04115542691978847,0.0028056786392425008,0.6620328582561006,-0.24688679898507568,0.9282470137949287,0.8117898025894299,0.41248917535135515,-0.7683486426677809,-0.9664022738045919,-0.21091020486827045,0.6871070589846134,-0.9633607853834834,0.41782367874947896,-0.8844672251851853,-0.22699784979407978,-0.049631671398144145,2.691342346387034,-1.3546370509094539,1.603915886264273,0.43076350011023035,0.35251340950887305,0.26187792905274854,0.4691020662353978,104,0
1,25,0.29243761766268117,-0.021348110965476955,0.0020619164836799594,0.18046804129817712,0.04202294006067539,-1.4775696053113563,-1.4132686957412728,1.1278918995506468,-0.12796026111712713,-0.6232563380248959,0.18624949259547682,0.7708885332085933,0.19056707275045562,-0.6481560650069664,1.82794225352462,1.5430584604812874,0.5297601025031458,1.2263632964006295,1.2869917246181923,1.1304101714230774,0.5391178432841719,0.5747641108573975,0.5012429986949805,-1.124353187480753,103,0
1,26,0.38856706211338415,-0.03196892004615759,0.0017561038898226623,-2.079045174482985,-0.18856659473079318,-0.23580889811313996,-0.7420009788549312,1.8577392772777974,-0.15387646313835085,1.288578233993701,0.5136874912693254,-0.20785937643243202,-0.2305648647284579,-0.11491079101597788,2.1902814382929785,-2.3450715437278213,-2.1522783092159834,-0.27606163428719643,-0.07155628591478813,0.9358468339716015,0.6532613928021899,-0.4254208546490351,0.9826853642110824,0.9152750034339016,102,0
1,27,0.20459347933873664,-0.03233760372817048,0.0010021480167559742,0.11119792841629293,-1.090193337125727,-0.8546277694259728,0.29711897397621595,0.6822564927001737,0.28521784541284667,-1.369108397226942,1.2131146510830202,-0.81045136726296,0.5678015525667472,-0.07805992279064405,-0.9202774555192188,-0.4041486674470822,0.5935270297913737,1.0224039875931545,-0.05231199200394475,1.4828711437891604,0.9889151032679541,-0.32800951453678834,0.4849509786450243,1.7959925575034001,101,0
1,28,0.20946906600098025,-0.07499567555903215,0.0008046410257018972,1.452653762601435,0.5116846890199911,1.4589223832749765,0.35788492644530384,1.324546106960602,-0.8940983326994663,0.48273601634697405,0.8760695480968524,-0.5938037432553277,0.40360204708560543,0.6629176821591102,0.14900164458384196,-1.202459531200664,-1.1539312576463452,0.40771638972066426,0.26416139577563585,-0.7150763600713773,0.022731515141757388,0.7445018403315866,0.5699674667950088,1.6518137533699375,100,0
1,29,0.3048706706478891,-0.014084439805115336,0.0015528423426700534,-0.024514207525506645,0.43154901036921034,-0.8383804859308238,0.8624324756218869,1.1857939675579503,0.6105253494198479,1.4930602629071508,1.749731266049364,-0.5878644787691372,0.3988163605262943,-0.5390523784100273,0.4321996333974939,-0.6658911383495464,1.5043238459127088,0.6749755308620865,-0.2126809654222321,0.9851783563575296,-2.1091883659597053,-1.9387170878719215,0.7707283964160827,-0.1876024028810861,99,0
1,30,0.2501790686998805,-0.005341961317946068,-0.0007779942807285725,-0.53532228879011,-0.5843523798490304,0.8922246619929886,-0.6481044087237328,0.9139011789482869,0.7514098999314243,1.8830811175806401,0.21440935736794772,0.647118922344444,-1.506435934936485,1.1106252869318944,-0.13179170824665137,-0.516855061148856,-0.07491933404383155,-1.2442490472953343,0.4597544711379458,1.000150619963813,0.219705285357084,-1.4973045339507651,-0.13472380948579302,0.7167407583477076,98,0
1,31,0.32811364359572465,-0.0558376453646338,0.0023526272039171726,1.9494082566350786,1.248347689579626,-0.3584859670885789,-0.47798213874350404,0.2213961658802002,-0.13135928705671307,-0.6645120281365463,1.2478488355907986,-1.7496742059633783,0.6867901931394369,-0.3702682193193299,1.107292312936423,-1.2356446961599228,1.3622711607184232,1.5899901124422293,0.8923993233821059,-1.367015412376536,0.7748652890548703,0.45107633653677137,-1.7923930587386663,0.16193437236867253,97,0
1,32,0.3301326223153249,-0.03364999685300523,0.002575546509999895,-1.431542044769678,1.9115898590486964,-0.28493171586447846,-0.06395088754504508,0.02647580682065753,-0.6717957650593137,0.7771133178669065,0.7230219247437021,0.7172140942478186,0.06575520116692682,0.48610699806140023,0.1132523393619037,2.1429124983454706,-1.7314767412762844,1.7346321847175794,1.3595625723983114,-0.8961575764185646,1.9337117281214664,0.8707585359759012,1.0832230719632283,-0.03844041298043641,96,0
1,33,0.3180295838828421,-0.057813708599505124,0.003438705482359231,-0.14000200985463013,0.9348385629751654,2.189753955252752,1.3737264603707795,0.032297167419004125,-0.5822716489256504,-0.21304061934872925,0.8952754197840548,-0.3312656099846564,-0.4143201910369265,1.4509013510457816,0.739921233244707,2.1538753017453636,0.051674803492253445,2.419966162279184,0.4023172568452816,1.0192918806010902,-0.7131526078153366,-0.8207648687216853,0.5374669080428411,0.9076046105760385,95,0
1,34,0.34390292894540997,-0.05746006033771078,0.002328367972831538,0.1855322802032607,0.23539474977211167,0.06687524900578783,-0.8222868219545391,-0.708683975040847,-0.3325856125050297,-1.1754762915614125,0.8524374903152395,-1.181602933140886,0.5185239494197396,-1.3082804596132198,-0.17720001754406384,-0.6480159619434702,1.3063083161484006,0.7659686746384021,-0.10384589864142038,0.6185714247213927,-2.124231189665299,-0.25660295638859304,2.0592423358539884,0.1878825292535301,94,0
1,35,0.31546957850784724,-0.010370405013837684,0.00083517190353896,1.945918275373191,-0.21197630166782078,0.8263762531770465,-1.6064355633143272,-0.39797073307893244,1.477164667138263,-0.24690739179693857,1.1684213443872404,0.12227218050250199,-0.1989802768927444,1.300369008535544,0.3305875453688725,-1.764532151657183,-0.7302685245733342,0.8846693986218701,0.39802197748411144,-1.5890518297620717,-0.6901916508545207,-0.5830152260126054,-0.5108295221073881,-1.502152518487268,93,0
1,36,0.3014711787792486,-0.00942438160508981,-0.00021418737104300298,0.3402330931812882,2.146640987339602,-0.026571895272409468,0.4080261310919835,-0.17180462506338917,0.016445910309849224,-1.570105607788245,-1.9029420052708965,0.9209973318818095,-1.0233750202952163,-0.4267059386943981,-0.7085546657686416,-1.4142275651883203,-0.16597782948311263,-0.2911343469849964,0.4311839353828423,0.7439628838211338,0.14315098239199964,0.27100204334744166,1.5017491960699956,-1.009853511292961,92,0
1,37,0.302327873666393,-0.014762904519150728,0.0031755065765087798,0.19776690902992872,1.987322904681386,-2.227344079059289,1.5725867810146341,0.8837732957777735,1.0271830861480615,-1.0925874679660552,-0.3435464346872463,0.107375295992458,-0.04068253133391436,0.12635087895144487,1.8460188310151202,-1.9412018860723959,1.0489987183008547,0.5414565692070537,0.034913318832844514,-1.581128789757321,0.49278245927280173,-2.2342790809387307,0.7675329752678541,-1.561727040630982,91,0
1,38,0.31119837141867235,-0.029960012871698253,0.0022819558673941574,-0.7521615698066856,0.6440517722990214,-1.736247278413077,0.08193570247380631,0.9188646763540267,-0.18639821107592885,-1.6616277070705956,1.6713050178541056,0.19075357847908908,-0.7056517798299967,-0.39339574918863085,-0.8078220368201067,-1.01126818044385,-0.7703484838445681,1.786478423958954,-0.44921264466005884,0.5948698294918995,-0.5123354171810288,0.35043973016441476,-0.15779085214650182,0.8149605812395951,90,0
1,39,0.1862131798139124,-0.01718018561210053,0.0018868315902711029,-0.9212214459894771,0.9038257805225818,-0.6026359079601092,-0.61040152399261,1.2268011990485195,-1.3772457294305263,1.1950546525712253,-0.8899965976993782,-0.7938817249329849,1.9900689952279471,1.049889576016216,0.8016231053576868,-0.9091483134905043,-0.5784470486729067,0.7109983962179919,-0.03992777381174112,-0.15276558488509917,-0.09646960343899522,-0.270938984540618,-1.3320595800852315,-0.4536311127998025,89,0
1,40,0.38549719770060353,0.015352884077985095,0.0009692829680676602,0.15133860051260617,-0.22915641279465931,-1.0212434940729993,-0.7284241081215725,-0.36337876097828714,-0.9305989037260981,-0.03336739737104169,-0.9071697186105526,0.8722821898189232,-0.8162020157692212,2.6437354135381677,0.3290750974982812,0.09940188174789785,-1.3254176429507087,2.0833755725875194,1.0869308697955433,0.26418532771061015,-1.361609789234341,0.15431973518211334,-1.1657322613414016,1.458384635238663,88,0
1,41,0.32212273024848553,-0.03608853525713334,0.0015903510716319981,0.15973347762123385,-0.873925455099037,0.6329167520063667,-0.08817408954575458,0.657673068143148,1.0354615127088096,-1.9470745229044324,-1.6050978800640912,0.31526547382618986,0.0507493082530009,0.1789732328250324,0.3606126675455489,0.6384830840713582,1.0804667365627258,0.9704755755802592,-0.319560534680961,-2.1065908362616503,0.8571316108072173,1.0719913492081392,0.5135287370074361,-1.0834152781409783,87,0
1,42,0.30163476126266353,-0.05236611634413088,0.0016154498899820834,0.7485716265436532,0.28665162486459445,0.1696627487442951,-0.41877445582416795,1.2219170404838195,0.29228853620385853,-0.618950817273057,0.5044272008078244,1.186276292067525,0.23076842139144535,-1.3244765905955114,1.6181411961637382,-1.1302916205101046,1.422657813026011,1.4139345347605579,0.31655909271606497,0.050876870492721646,-0.18906875423626857,0.5224036591811401,-0.31649234701430207,0.33802113818256285,86,0
1,43,0.2608410069142416,-0.052738451628208685,-0.00015602304254998126,-0.5711767906104525,0.3646136631627824,-1.4484846089222791,0.42129008378692756,0.07528601988839664,-1.1851096648168995,-0.4518818310083851,1.3830603358747517,0.7158360538514239,-0.13553627140271876,0.4998654854206092,-0.37937971361700806,-0.0693523333831336,0.23394485057232342,0.208093772477557,0.2635422225698132,-0.8207926664963846,0.4235021415416902,0.6812097683772289,-3.052169792509708,1.350728613978619,85,0
1,44,0.2983352630241531,-0.053238688127601755,0.0013227258159907223,-0.785186774830259,-0.30741740920104865,0.06773749702328193,-1.251528559869642,-1.566304984477319,-0.3311670839984618,-1.77901735893414,-0.2453972625928371,-0.9521487219495517,-0.7915616689738145,1.9773796772087355,0.885116838386977,0.25584001198414474,-1.6067396280452095,-0.1692487544390423,0.29228831924704746,-1.213846029036817,0.9297901593408477,-1.045188303140157,-0.2374992834184449,-0.5689891321215794,84,0
1,45,0.2719775265598462,-0.029379055990228914,0.0017479371845966437,-0.6737087824749814,0.7553924269900468,0.08728805110486748,-0.648338657095253,-0.040589263525068725,-1.4866976367869658,0.5684433101146685,1.1385467488036796,0.23064083267401286,1.1241923732908439,0.10379741546369158,1.2681088798553535,0.23780741403536393,-0.03335497548750001,0.1496509686027507,2.2156206297808825,-0.5309496152402688,-0.6528847257038289,0.4270299448738932,0.11850698342158503,-1.551972782742746,83,0
1,46,0.32825766894048847,-0.08203776630103378,0.00220541052696126,-0.4013963284209184,2.2639011291148563,-0.37757325091618577,0.9452280565658825,0.3584812734193634,0.17205896705191775,0.6875505540304953,-0.1045145484332618,0.9362829481953818,-1.102987401216358,0.1498923849168775,1.993313216987418,0.6873237435929122,1.9544136347968086,-0.14746655383028548,-1.3964363595929314,-0.8978800402711861,0.6572088546789154,0.5509923280718518,0.08265622986291418,-1.1571723381803347,82,0
1,47,0.22965429171990687,-0.06955498124734256,0.0017384380989335982,0.13496556360640133,-0.097485259672127,-0.11492752805711423,-0.12706184169657259,-1.267283720457924,-0.889458786408275,0.23581530418585633,0.8664580296738729,-1.0764874871627779,0.13048036738644564,0.9712010834285594,1.8351298950221948,-0.2000145016523156,-0.5477916490997758,0.05273166317032242,0.5068652761150453,0.24473827657696118,0.7205278105590951,0.15173167518930367,0.8677023442412828,0.06867160702619184,81,0
1,48,0.3031349151618357,-0.02784931639892731,0.002215098135819036,0.7630432765234936,1.6469288289609305,0.3146155136281218,-0.7697022199968367,0.7457231034648548,-0.09744416112055082,0.09891358836006431,2.862682242726081,-0.5602105078305596,0.4350252666910081,1.0621111998004713,1.1086511548934763,2.2531707098837632,-0.48559652034577827,1.0215189530382065,-0.7387098164229923,-0.31827150383352903,0.16798853748692516,0.9140525465168691,0.24470874131401077,1.2069609848560976,80,0
1,49,0.2528023237638999,-0.003976833026959382,0.002633421541027349,0.6067268385940041,2.383468398737117,2.7658066784487776,-1.508133492670104,0.08214670653058298,-0.5435652480298904,-0.9439269711769032,-0.6032789867368138,-0.29597251414567016,-1.1993030013241823,0.14941121082596748,0.9906988691436612,0.48243587305100577,0.4862135350611396,1.2107303121920088,-0.42736245501599635,2.1034574832763875,0.24351111884310253,-1.8020055943697382,-0.8942901252711304,-1.7699377613805407,79,0
1,50,0.2771921901942321,-0.021246886529313874,0.0026108449164108545,-0.38569225655247263,1.8545123440794398,0.8508945971023356,1.4499694103360063,2.467222928726492,-0.9708105458063031,0.009988317210855892,0.5881959552809214,-0.18832421917683678,-0.6797602414814462,-1.362624431466061,0.9886425851458241,-0.9077229079845297,0.18025284283760423,-0.04168885050504971,-1.1617102079092076,0.07608165876420589,0.07645919116263963,0.5738115276360058,2.3024309754060073,0.17363133372388112,78,0
1,51,0.2957740059244263,-0.01649710680210204,-0.00038126734012192045,0.7274081813076602,-0.11494690847761768,0.5206144093125428,0.19202937030790626,1.6830470691509454,0.6744491197245676,-2.3759549325756137,-0.0766289482602188,0.16590099687521662,-0.14912397249857007,0.5139116545282221,1.8552091368618053,0.8361947812852889,-0.11717430895854641,-1.2871834429050342,-0.41081509732692695,0.530516224949277,-0.970177171896863,0.5886142318156664,1.0248877417861173,0.21964121625096308,77,0
1,52,0.4286258718484865,-0.04500003472497023,0.0014925994235995747,-0.26417255917462906,0.8543057450481689,-0.775995421669175,-2.7615038639018064,0.1394616559811297,0.42102834156475105,-0.715169271368216,2.6917499066232327,0.030323199835188636,1.3909964571713345,0.17120929891186323,1.6867815625632523,0.30531699234767895,1.3654242879079486,0.7380352675166841,0.5045868361620621,0.6430765228532698,-0.20483290339041305,0.5099321795110087,2.3187799353530174,-0.12245072771022272,76,0
1,53,0.29049641635496276,-0.07109522615350587,0.0018114138669939903,0.9597456303678934,0.38432682108476435,-0.2151447460442594,-0.7800897061178256,2.4090450401814545,0.6393908889831277,0.6276969855459288,1.2312172682207791,0.12204195636015386,0.16208655223153576,-1.4291095443895792,-1.1008412639843208,0.08017894503463142,0.3282533587159191,1.9459065983411652,1.5439654165005907,1.649032543177417,-1.1513100811291486,-0.4039664574452053,0.5487380871931177,2.4704962002077404,75,0
1,54,0.2195596645365014,-0.016628893134865284,0.003123094630441539,-0.13509861056850153,-0.5376528392524665,0.5356918855094852,-1.8040229613930934,1.2635462411587357,-0.7517875089957635,-1.2343375796395295,0.1276939006394187,-0.12167401677192854,-0.8769182300809792,0.402583909764595,0.580544781456095,1.1351799282847346,0.23760015682680546,0.07191147257720744,-0.7525609565758847,-1.436807825719624,0.23304833055199115,-0.3562712196247007,-2.18999000592923,-0.6879348002885429,74,0
1,55,0.35137905352769105,-0.05036631064722516,0.0021024723671031567,-0.2336597706634308,0.4306447677809966,-1.0435617892762292,0.09217591805068728,1.663254581410861,-0.2556775098591165,-0.06120361308677737,1.2002442404290563,-1.0905067883727204,0.6694170124308025,0.741934508561542,3.6337942626656106,-0.24385375740727003,-0.39188704272507596,1.544016313101346,0.7730015408540545,-0.5784104190390141,-0.3703880299348539,0.5995477455532694,-0.9183459913447215,-0.40688591245359174,73,0
1,56,0.19841902156684865,-0.025765724316588058,0.002762149241958686,-0.22476094817835093,3.1539183560076083,-0.7803716118405665,0.2658857592281035,0.9609477720791582,-0.008355299778709774,0.03784787726894827,0.7992346384000971,0.9384846836130953,1.3470235289661658,-0.062396325660057976,2.079742836213531,-0.6801464786345137,0.8464435093124709,0.03788247761414868,1.0320083709961358,2.21173916665148,0.021515513805379624,-2.1370194833794662,-0.7192202492178689,1.2103506886316877,72,0
1,57,0.3891146896352356,-0.03427593723699912,0.00019952130826581937,1.8443375293410258,1.9871408785872526,0.13205111106478282,-0.5449153442866119,2.0229557402213154,-0.7098944429885643,1.137433090683691,1.1668012872088371,0.03617909581936213,0.18441856437897167,-0.21297184293339771,1.9490007359531414,-0.781386023024409,-1.4784245090313157,1.565015057122132,0.6671339721322949,0.4848469663694782,0.5405440317076186,-0.152302019803538,0.9008395746730877,-0.139711886977521,71,0
1,58,0.3100672426607461,-0.021209677114171425,0.00019038303108277082,0.38603440046704945,3.8482327270498726,0.686918658121288,1.5447128239762662,0.9283461490075509,-0.1554885262917316,0.5050597588728485,-0.10745003615517214,-1.1551531607172811,1.3701335500677476,1.3179640624312459,0.2828378830003208,0.9592152366934945,-0.0664893070039679,1.2733290323495956,0.37046934234959716,0.8950657873409245,0.06306835982337813,1.4928792752640583,0.17632511449857566,0.4573808124806229,70,0
1,59,0.34118604635218963,-0.04205956625134007,0.0016077739870797168,-1.7360678991090457,0.6709122458121171,-0.028962611017231805,0.9968070878284557,0.09212598887266005,1.7162401354062369,-0.6933466729167221,-0.08862540935903676,1.4416738806098375,0.3561660219670274,-0.5676668769259064,1.1612460282092376,1.3017099514705683,1.495323339738831,0.2521619930315682,-0.14817248454543613,-0.0996246223224046,-0.8575810973878742,-0.13836596318930167,0.0032522240410771098,1.081617657891577,69,0
